id,kind,date,title,url,categories,words,seo_title_len,desc_len,missing_desc,noindex,thin(<300)
87794,post,2025-07-29,Malaysia’s Top EA SPORTS FC / eFootball Pros 2025,https://kitamen.my/2025/07/29/malaysias-top-fifa-efootball-pros-in-2025/,Players &amp; Talent,775,81,119,,,
87791,post,2025-07-29,The Future of Esports in Malaysia: 2025 & Beyond,https://kitamen.my/2025/07/29/the-future-of-esports-in-malaysia-2025-beyond/,Esports,582,80,0,YES,,
87786,post,2025-07-29,Malaysia’s Premier Esports Venues & Innovation Hubs (2025),https://kitamen.my/2025/07/29/top-10-esports-venues-in-malaysia/,Industry Insights; Tech &amp; Innovation,594,90,0,YES,,
87783,post,2025-07-29,Esports Careers in Malaysia: Paths Beyond Gaming,https://kitamen.my/2025/07/29/esports-careers-in-malaysia-paths-beyond-gaming/,Education &amp; Youth,440,80,0,YES,,
87780,post,2025-07-29,Top Esports Tournaments in Malaysia You Shouldn’t Miss,https://kitamen.my/2025/07/29/top-esports-tournaments-in-malaysia-you-shouldnt-miss/,Industry Insights,518,86,0,YES,,
87775,post,2025-07-29,The Thriving Esports Scene in Malaysia: Meet the Power Players,https://kitamen.my/2025/07/29/the-thriving-esports-scene-in-malaysia-meet-the-power-players/,Industry Insights,632,94,0,YES,,
87680,post,2025-07-29,Top FAQs for Parents About Esports Safety & Benefits,https://kitamen.my/2025/07/29/top-faqs-for-parents-about-esports-safety-benefits-2/,Education &amp; Youth,109,84,0,YES,,YES
87674,post,2025-07-29,Top FAQs for Gamers Joining KITAMEN Tournaments,https://kitamen.my/2025/07/29/top-faqs-for-gamers-joining-kitamen-tournaments/,Community FAQs; Gamers &amp; Community,137,79,0,YES,,YES
87668,post,2025-07-29,Top FAQs for Brands & Sponsors in Malaysian Esports,https://kitamen.my/2025/07/29/how-do-sponsors-benefit-from-esports-2/,Brands &amp; Sponsors,98,87,0,YES,,YES
87662,post,2025-07-29,Top FAQs for Esports Event Organizers in Malaysia,https://kitamen.my/2025/07/29/top-faqs-for-esports-event-organizers-in-malaysia-2/,Event Management,148,81,0,YES,,YES
87656,post,2025-07-29,KITAMEN Esports FAQ,https://kitamen.my/2025/07/29/kitamen-esports-faq/,Community FAQs; Gamers &amp; Community,1007,51,0,YES,,
87653,post,2025-07-29,How to Test Esports Marketing Without a Huge Budget,https://kitamen.my/2025/07/29/how-to-test-esports-marketing-without-a-huge-budget/,Brands &amp; Sponsors,320,83,0,YES,,
87650,post,2025-07-29,How Esports Aligns with Education and National Agendas in Malaysia,https://kitamen.my/2025/07/29/how-esports-aligns-with-education-and-national-agendas-in-malaysia/,Government &amp; Institution,320,98,0,YES,,
87647,post,2025-07-29,Structured Esports Training for Communities in Malaysia,https://kitamen.my/2025/07/29/structured-esports-training-for-communities-in-malaysia/,Government &amp; Institution,306,87,0,YES,,
87644,post,2025-07-29,Economic Benefits of Hosting Esports Events in Malaysia,https://kitamen.my/2025/07/29/economic-benefits-of-hosting-esports-events-in-malaysia/,Government &amp; Institution; Media,328,87,0,YES,,
87615,post,2025-07-29,How Esports Can Be Used for Youth Development Programs in Malaysia,https://kitamen.my/2025/07/29/how-esports-can-be-used-for-youth-development-programs-in-malaysia/,Government &amp; Institution,332,98,0,YES,,
87584,post,2025-07-29,How to Train Like a Pro Gamer Without Expensive Gear,https://kitamen.my/2025/07/29/how-to-train-like-a-pro-gamer-without-expensive-gear/,Gamers &amp; Community,335,84,0,YES,,
87582,post,2025-07-29,How to Join Esports Tournaments in Malaysia Without a Team,https://kitamen.my/2025/07/29/how-to-join-esports-tournaments-in-malaysia-without-a-team/,Gamers &amp; Community,294,90,0,YES,,YES
87580,post,2025-07-29,The Benefits of Esports for Kids in Malaysia,https://kitamen.my/2025/07/29/the-benefits-of-esports-for-kids-in-malaysia/,Education &amp; Youth,344,76,0,YES,,
87578,post,2025-07-29,Beginner-Friendly Esports Programs for Teenagers in Malaysia | KITAMEN,https://kitamen.my/2025/07/29/beginner-friendly-esports-programs-for-teenagers-in-malaysia-kitamen/,Education &amp; Youth,290,102,0,YES,,YES
87576,post,2025-07-29,Is Esports Safe for My Kids in Malaysia?,https://kitamen.my/2025/07/29/is-esports-safe-for-my-kids-in-malaysia/,Education &amp; Youth,291,72,0,YES,,YES
87571,post,2025-07-29,End-to-End Esports Event Management in Malaysia: What You Need to Know,https://kitamen.my/2025/07/29/end-to-end-esports-event-management-in-malaysia-what-you-need-to-know/,Event Management,297,102,0,YES,,YES
87565,post,2025-07-29,The Cheapest Way to Run a Community Esports Event in Malaysia,https://kitamen.my/2025/07/29/the-cheapest-way-to-run-a-community-esports-event-in-malaysia/,Event Management; News,323,93,0,YES,,
87561,post,2025-07-29,The ROI of Sponsoring an Esports Tournament in Malaysia | KITAMEN,https://kitamen.my/2025/07/29/the-roi-of-sponsoring-an-esports-tournament-in-malaysia-kitamen/,Brands &amp; Sponsors; Esports,403,97,0,YES,,
87557,post,2025-07-29,How to Host a Professional Esports Tournament Without Owning Gaming PCs | KITAMEN,https://kitamen.my/2025/07/29/how-to-host-a-professional-esports-tournament-without-owning-gaming-pcs-kitamen-2/,Esports; Event Management,342,113,0,YES,,
87457,page,2023-05-10,Car / Racing Simulator Rental in Malaysia,https://kitamen.my/services/carsimulator-rental/,,1214,41,108,,,
87406,page,2023-05-09,Gaming & Entertainment Rental,https://kitamen.my/services/rental/,,853,44,115,,,
87393,page,2023-05-08,PlayPod PS5 Rental Malaysia 2025,https://kitamen.my/services/playpod-ps5-rental-malaysia-2025/,,556,64,141,,,
87367,page,2023-05-08,Our Services,https://kitamen.my/services/,,677,42,110,,,
55410,page,2021-08-02,KITAMEN,https://kitamen.my/homenew/,,392,39,111,,,
37733,page,2019-09-11,REFUND FORM,https://kitamen.my/refundform/,,1,43,0,YES,,
37731,page,2019-09-11,EVENT CANCELLATION & REFUND POLICY,https://kitamen.my/refund-policy/,,244,66,0,YES,,
37726,page,2019-09-11,PRIZE POOL CLAIM FORM,https://kitamen.my/prizeclaim/,,1,53,0,YES,,
37721,page,2019-09-10,PRIZE MONEY POLICY,https://kitamen.my/prizepolicy/,,273,50,0,YES,,
37719,page,2019-09-10,PERSONAL DATA PROTECTION STATEMENT,https://kitamen.my/pdpa/,,348,66,0,YES,,
37705,post,2019-07-23,Penang Esports Festival – FIFA 19 and PES 2019 Tournament,https://kitamen.my/2019/07/23/penang-esports-festival-fifa-19-and-pes-2019-tournament/,Esports; News,74,89,66,,,YES
37624,post,2019-07-17,KITAMEN Origin,https://kitamen.my/2019/07/17/kitamen-origin/,News,260,46,0,YES,,YES
37608,page,2019-05-29,PS4 Rental in Malaysia,https://kitamen.my/services/ps4-rental/,,1144,54,130,,,
37453,post,2019-04-16,Experience VR with KITAMEN today.,https://kitamen.my/2019/04/16/experience-vr-with-kitamen-today/,Uncategorized,87,65,93,,,YES
37152,post,2018-11-21,The Kuala Lumpur Major 2018,https://kitamen.my/2018/11/21/the-kuala-lumpur-major-2018/,Esports,2101,59,0,YES,,
5062,post,2018-05-07,Kitamen x Gogegaria Sungai Petani,https://kitamen.my/2018/05/07/kitamen-x-gogegaria-sungai-petani/,Media; News,54,65,0,YES,,YES
209,post,2017-12-13,FIFA 18 Tournament di Bangi sempena Kejohanan Futsal Foxy bawah 17,https://kitamen.my/2017/12/13/fifa-18-tournament-di-bangi-sempena-kejohanan-futsal-foxy-bawah-17/,Esports,81,98,0,YES,,YES
199,post,2017-12-13,Kitamen Sungai Petani PES 2v2 Northern Qualifyers,https://kitamen.my/2017/12/13/199/,Esports,49,81,0,YES,,YES
189,post,2017-12-13,Kitamen Shah Alam Sponsoring Roku Esports Team,https://kitamen.my/2017/12/13/kitamen-shah-alam-sponsoring-roku-esports-team/,Esports; News,73,78,0,YES,,YES
186,post,2017-12-13,Kitamen Alor Setar Menutup Operasi berkuat Kuasa Hari Ini,https://kitamen.my/2017/12/13/kitamen-alor-setar-menutup-operasi-berkuat-kuasa-hari-ini/,News,88,89,0,YES,,YES
177,post,2017-12-04,FIFA 18 Tournament Kolej Universiti Insaniah,https://kitamen.my/2017/12/04/fifa-18-tournament-kolej-universiti-insaniah/,Esports,19,76,0,YES,,YES
173,post,2017-12-04,Kitamen Legends Festival At The Pantheon Highlights,https://kitamen.my/2017/12/04/kitamen-legends-festival-at-the-pantheon-highlights/,Esports; Media; News,111,83,0,YES,,YES
159,post,2017-12-03,Diplomatic FIFA 18 Tournament,https://kitamen.my/2017/12/03/diplomatic-fifa-18-tournament/,Esports,189,61,0,YES,,YES
155,post,2017-12-02,Kitamen Shah Alam Weekly Fifa Tournament,https://kitamen.my/2017/12/02/kitamen-shah-alam-weekly-fifa-tournament/,Esports,220,72,0,YES,,YES
147,post,2017-12-02,PES LEAGUE 2v2 at Kitamen,https://kitamen.my/2017/12/02/pes-league-2v2-at-kitamen/,Esports,45,57,0,YES,,YES
142,post,2017-12-02,The First Kitamen Licensed Outlet,https://kitamen.my/2017/12/02/the-first-kitamen-licensed-outlet/,Media,16,65,0,YES,,YES
132,post,2017-11-30,Our COO Featured on MDEC LevelUP KL Video,https://kitamen.my/2017/11/30/our-coo-featured-on-mdec-levelup-kl-video/,Esports; Media; News,19,73,0,YES,,YES
122,post,2017-11-30,#throwback Street Fighter Tournament!,https://kitamen.my/2017/11/30/throwback-street-fighter-tournament/,Esports; Media,106,69,0,YES,,YES
1483,page,2016-08-01,404 Custom,https://kitamen.my/404-custom/,,111,42,0,YES,,
4572,page,2016-07-13,Knowledgebase,https://kitamen.my/blog/,,13482,45,0,YES,,
22514,page,2014-08-08,Contact KITAMEN,https://kitamen.my/contact/,,1540,47,0,YES,,
